idPNN,radio,slope
01010015,radio 26,0.00572401033333343
01010015,radio 26.5,0.00572864200000015
01010015,radio 30,0.00616567400000023
01010017,radio 2,0.00479416533333351
01010017,radio 6,0.00419720866666676
01010017,radio 10,0.00384781533333337
01010017,radio 14,0.007200847333333
01010017,radio 18,0.00368069666666682
01010017,radio 22,0.00362040699999992
01010017,radio 26,0.00361634300000002
01010017,radio 26.5,0.00360587300000004
01010017,radio 30,0.00578269533333346
01010018,radio 2,0.002595467
01010018,radio 6,0.00194851166666661
01010018,radio 10,0.00176460433333333
01010018,radio 14,0.00879533733333337
01010018,radio 18,0.00176434200000003
01010018,radio 22,0.00177007366666667
01010018,radio 26,0.00177033833333338
01010018,radio 26.5,0.00177075600000006
01010018,radio 30,0.00455368033333329
01010019,radio 2,0.034164962
01010019,radio 6,0.0304967686666666
01010019,radio 10,0.0283818256666667
01010019,radio 14,0.0483827820000001
01010019,radio 18,0.0272392853333334
01010019,radio 22,0.0267002973333333
01010019,radio 26,0.0266521003333333
01010019,radio 26.5,0.0265333163333334
01010019,radio 30,0.0401004576666667
01010020,radio 2,0.00319272000000007
01010020,radio 6,0.00287734633333329
01010020,radio 10,0.00262461033333342
01010020,radio 14,0.0037335766666667
01010020,radio 18,0.00248125000000007
01010020,radio 22,0.00242558799999996
01010020,radio 26,0.00242313633333324
01010020,radio 26.5,0.00241762699999992
01010020,radio 30,0.00342348066666657
01010021,radio 2,0.0295884649999999
01010021,radio 6,0.0262797703333333
01010021,radio 10,0.0243217943333333
01010021,radio 14,0.0437877849999997
01010021,radio 18,0.0232029223333333
01010021,radio 22,0.0226111126666666
01010021,radio 26,0.0225527793333333
01010021,radio 26.5,0.0224033700000001
01010021,radio 30,0.0351484479999999
01010022,radio 2,0.0200017936666666
01010022,radio 6,0.0178909723333333
01010022,radio 10,0.0166238060000001
01010022,radio 14,0.029212037
01010022,radio 18,0.0158771386666666
01010022,radio 22,0.0154687943333333
01010022,radio 26,0.0154278723333333
01010022,radio 26.5,0.0153213616666666
01010022,radio 30,0.0235620410000001
01010024,radio 2,0.00352926066666661
01010024,radio 6,0.00318621333333332
01010024,radio 10,0.00298843700000003
01010024,radio 14,0.00469737333333331
01010024,radio 18,0.00290287266666663
01010024,radio 22,0.00288552599999997
01010024,radio 26,0.00288509399999998
01010024,radio 26.5,0.00288395733333326
01010024,radio 30,0.00406925566666664
01010025,radio 2,0.0129381849999999
01010025,radio 6,0.0116376133333333
01010025,radio 10,0.0108401713333333
01010025,radio 14,0.018352035
01010025,radio 18,0.0103967
01010025,radio 22,0.0101806596666667
01010025,radio 26,0.0101610643333333
01010025,radio 26.5,0.0101115396666667
01010025,radio 30,0.0150925126666666
01010026,radio 2,0.0214174949999999
01010026,radio 6,0.019253311
01010026,radio 10,0.0179992076666667
01010026,radio 14,0.0308491943333334
01010026,radio 18,0.017344303
01010026,radio 22,0.0170506383333332
01010026,radio 26,0.0170261243333333
01010026,radio 26.5,0.0169645939999999
01010026,radio 30,0.0251071113333333
01010027,radio 2,0.0483764179999999
01010027,radio 6,0.0433909596666666
01010027,radio 10,0.040482373
01010027,radio 14,0.0707144473333335
01010027,radio 18,0.0388400586666667
01010027,radio 22,0.0379995303333333
01010027,radio 26,0.0379193293333333
01010027,radio 26.5,0.0377158733333332
01010027,radio 30,0.057008065
01010028,radio 2,0.00763862966666664
01010028,radio 6,0.00689561166666663
01010028,radio 10,0.00643025566666666
01010028,radio 14,0.0102250383333334
01010028,radio 18,0.00623996166666664
01010028,radio 22,0.00618989000000005
01010028,radio 26,0.00618779500000001
01010028,radio 26.5,0.00618313733333338
01010028,radio 30,0.00827281533333331
01010029,radio 2,0.0248327319999999
01010029,radio 6,0.0222526303333333
01010029,radio 10,0.0207431493333334
01010029,radio 14,0.0354138890000001
01010029,radio 18,0.0198800386666667
01010029,radio 22,0.0194353316666667
01010029,radio 26,0.0193933873333333
01010029,radio 26.5,0.0192863866666667
01010029,radio 30,0.0291917659999999
01010030,radio 2,0.00343924533333332
01010030,radio 6,0.00270751300000007
01010030,radio 10,0.00231866399999999
01010030,radio 14,0.0012179470000001
01010030,radio 18,0.00218290033333333
01010030,radio 22,0.00215613733333333
01010030,radio 26,0.00215536633333333
01010030,radio 26.5,0.00215421133333338
01010030,radio 30,0.00328579666666658
01010031,radio 2,0.087937107
01010031,radio 6,0.0783618453333334
01010031,radio 10,0.074083739
01010031,radio 14,0.130699828
01010031,radio 18,0.0727780596666667
01010031,radio 22,0.0724702769999999
01010031,radio 26,0.0724520866666666
01010031,radio 26.5,0.0724379503333332
01010031,radio 30,0.105173242
01010032,radio 2,0.0227022340000001
01010032,radio 6,0.020305305
01010032,radio 10,0.0189802436666666
01010032,radio 14,0.03347741
01010032,radio 18,0.0183126293333333
01010032,radio 22,0.0179812343333333
01010032,radio 26,0.0179495966666667
01010032,radio 26.5,0.0178737576666666
01010032,radio 30,0.0270140096666667
01010033,radio 2,0.0219071436666666
01010033,radio 6,0.0198163033333333
01010033,radio 10,0.017983598
01010033,radio 14,0.0252843533333333
01010033,radio 18,0.016902816
01010033,radio 22,0.016474403
01010033,radio 26,0.0164373153333333
01010033,radio 26.5,0.0163576263333334
01010033,radio 30,0.0238559973333333
01010034,radio 2,0.0193889373333332
01010034,radio 6,0.017345905
01010034,radio 10,0.0161305386666667
01010034,radio 14,0.0255296043333332
01010034,radio 18,0.01545395
01010034,radio 22,0.0151096553333334
01010034,radio 26,0.0150770366666667
01010034,radio 26.5,0.014995453
01010034,radio 30,0.0226189189999999
01010035,radio 2,0.000555601333333359
01010035,radio 6,7.90373333334388e-05
01010035,radio 10,0.000425491000000037
01010035,radio 14,0.00341105833333347
01010035,radio 18,0.00055909266666676
01010035,radio 22,0.000595080999999979
01010035,radio 26,0.000597449666666712
01010035,radio 26.5,0.000601756999999869
01010035,radio 30,0.0015475673333335
01010036,radio 2,0.0475075606666667
01010036,radio 6,0.0429526096666666
01010036,radio 10,0.04053703
01010036,radio 14,0.0682258446666667
01010036,radio 18,0.0393433696666666
01010036,radio 22,0.0388077169999999
01010036,radio 26,0.0387626189999999
01010036,radio 26.5,0.038658265
01010036,radio 30,0.0555330973333335
01010038,radio 2,0.0108982646666667
01010038,radio 6,0.00974227499999998
01010038,radio 10,0.00903424366666668
01010038,radio 14,0.0156015403333335
01010038,radio 18,0.00861473999999995
01010038,radio 22,0.00838609399999997
01010038,radio 26,0.00836318633333332
01010038,radio 26.5,0.00830372966666674
01010038,radio 30,0.0127797913333333
01010039,radio 2,0.0157567543333333
01010039,radio 6,0.0143679083333334
01010039,radio 10,0.0136919136666666
01010039,radio 14,0.0231459993333333
01010039,radio 18,0.0134026673333334
01010039,radio 22,0.0133053603333333
01010039,radio 26,0.0133003243333333
01010039,radio 26.5,0.0132890303333333
01010039,radio 30,0.0185196806666666
01010040,radio 2,0.0226466956666666
01010040,radio 6,0.020473973
01010040,radio 10,0.020378383
01010040,radio 14,0.048637592
01010040,radio 18,0.0203849273333334
01010040,radio 22,0.0203849273333334
01010040,radio 26,0.0203849273333334
01010040,radio 26.5,0.0203849273333334
01010040,radio 30,0.0315250573333333
01010041,radio 2,0.0295104823333333
01010041,radio 6,0.025532341
01010041,radio 10,0.0245594990000001
01010041,radio 14,0.0534996253333334
01010041,radio 18,0.0244759013333333
01010041,radio 22,0.0244756146666666
01010041,radio 26,0.0244756146666666
01010041,radio 26.5,0.0244756146666666
01010041,radio 30,0.0387802623333333
01010042,radio 2,0.0205182906666667
01010042,radio 6,0.0178853266666667
01010042,radio 10,0.016518007
01010042,radio 14,0.0351733753333333
01010042,radio 18,0.0159928213333333
01010042,radio 22,0.0158775116666667
01010042,radio 26,0.0158733713333334
01010042,radio 26.5,0.0158659833333333
01010042,radio 30,0.0248009186666666
01010043,radio 2,0.00647101600000007
01010043,radio 6,0.00592464800000003
01010043,radio 10,0.00563797233333333
01010043,radio 14,0.00975205666666667
01010043,radio 18,0.00550762666666671
01010043,radio 22,0.00545150899999995
01010043,radio 26,0.00544669066666677
01010043,radio 26.5,0.00543518266666665
01010043,radio 30,0.00746610599999997
01010044,radio 2,0.0125858753333335
01010044,radio 6,0.0111385960000001
01010044,radio 10,0.0103621146666667
01010044,radio 14,0.0191909916666666
01010044,radio 18,0.00995248966666658
01010044,radio 22,0.00975592600000004
01010044,radio 26,0.0097382766666666
01010044,radio 26.5,0.00969489133333327
01010044,radio 30,0.015180917
01010045,radio 2,0.00852885366666663
01010045,radio 6,0.00769855400000004
01010045,radio 10,0.00724310533333337
01010045,radio 14,0.0130882733333332
01010045,radio 18,0.00703215800000001
01010045,radio 22,0.00695696433333333
01010045,radio 26,0.00695138033333327
01010045,radio 26.5,0.006940153
01010045,radio 30,0.0100524513333335
01010046,radio 2,0.0255709860000001
01010046,radio 6,0.023013964
01010046,radio 10,0.0212655896666667
01010046,radio 14,0.0348155423333335
01010046,radio 18,0.020240894
01010046,radio 22,0.0197456276666666
01010046,radio 26,0.0196993439999999
01010046,radio 26.5,0.0195806353333333
01010046,radio 30,0.0293330053333333
01010047,radio 2,0.00480601399999999
01010047,radio 6,0.0039360303333334
01010047,radio 10,0.00365715066666668
01010047,radio 14,0.0104775723333333
01010047,radio 18,0.00361914499999992
01010047,radio 22,0.00361708333333327
01010047,radio 26,0.00361697833333335
01010047,radio 26.5,0.003616932
01010047,radio 30,0.00706139566666663
01010048,radio 2,0.012178599
01010048,radio 6,0.0110723903333334
01010048,radio 10,0.0106117266666667
01010048,radio 14,0.019291027
01010048,radio 18,0.0104558909999999
01010048,radio 22,0.0104103803333333
01010048,radio 26,0.0104087603333334
01010048,radio 26.5,0.0104059246666667
01010048,radio 30,0.0145666576666666
01010049,radio 2,0.0633869563333332
01010049,radio 6,0.05661397
01010049,radio 10,0.052620822
01010049,radio 14,0.093553299
01010049,radio 18,0.0503909929999999
01010049,radio 22,0.0492937250000001
01010049,radio 26,0.0491937306666665
01010049,radio 26.5,0.0489395793333333
01010049,radio 30,0.0749491456666666
01010050,radio 2,0.0183553100000001
01010050,radio 6,0.0161694113333333
01010050,radio 10,0.0149579253333334
01010050,radio 14,0.0272710763333332
01010050,radio 18,0.0142991806666667
01010050,radio 22,0.0139803223333333
01010050,radio 26,0.013951683
01010050,radio 26.5,0.0138785719999999
01010050,radio 30,0.0221122126666667
01010051,radio 2,0.00672212199999999
01010051,radio 6,0.00587796999999993
01010051,radio 10,0.00535185400000001
01010051,radio 14,0.0101151093333336
01010051,radio 18,0.00503900800000005
01010051,radio 22,0.00487039166666658
01010051,radio 26,0.00485370700000002
01010051,radio 26.5,0.00480898533333333
01010051,radio 30,0.00806597600000021
01010053,radio 2,0.0953789469999999
01010053,radio 6,0.0848705509999999
01010053,radio 10,0.0786487866666666
01010053,radio 14,0.140744529333333
01010053,radio 18,0.0751034503333333
01010053,radio 22,0.0732477746666666
01010053,radio 26,0.0730666293333332
01010053,radio 26.5,0.0726009073333334
01010053,radio 30,0.113158095
01010054,radio 2,0.0138557943333332
01010054,radio 6,0.0130547716666666
01010054,radio 10,0.0125399963333334
01010054,radio 14,0.0180989243333335
01010054,radio 18,0.0122241623333333
01010054,radio 22,0.012063703
01010054,radio 26,0.012049183
01010054,radio 26.5,0.0120132193333333
01010054,radio 30,0.0152867096666666
01010055,radio 2,0.082875057
01010055,radio 6,0.0742811919999999
01010055,radio 10,0.0704980253333332
01010055,radio 14,0.129320102333333
01010055,radio 18,0.0691734386666666
01010055,radio 22,0.0689353366666667
01010055,radio 26,0.0689278176666667
01010055,radio 26.5,0.0689167799999999
01010055,radio 30,0.0998657553333331
01010056,radio 2,0.00964809266666648
01010056,radio 6,0.00881103000000001
01010056,radio 10,0.008266603
01010056,radio 14,0.0125383296666666
01010056,radio 18,0.00794429699999999
01010056,radio 22,0.00778664766666666
01010056,radio 26,0.00777299399999994
01010056,radio 26.5,0.0077382176666666
01010056,radio 30,0.0107771906666667
01010057,radio 2,0.0430437026666666
01010057,radio 6,0.0393612549999999
01010057,radio 10,0.0384389459999999
01010057,radio 14,0.064983473
01010057,radio 18,0.038372873
01010057,radio 22,0.0383725926666667
01010057,radio 26,0.0383725926666667
01010057,radio 26.5,0.0383725926666667
01010057,radio 30,0.0511953496666665
02020001,radio 2,0.0135518836666666
02020001,radio 6,0.0123857493333333
02020001,radio 10,0.0117347966666668
02020001,radio 14,0.0189426053333333
02020001,radio 18,0.0113722323333334
02020001,radio 22,0.0111890159999999
02020001,radio 26,0.0111719173333333
02020001,radio 26.5,0.0111297893333335
02020001,radio 30,0.015624905
02020002,radio 2,0.055489853
02020002,radio 6,0.0494208863333333
02020002,radio 10,0.0457629659999999
02020002,radio 14,0.0811556419999999
02020002,radio 18,0.0436211370000001
02020002,radio 22,0.0424575149999999
02020002,radio 26,0.0423404836666666
02020002,radio 26.5,0.0420383093333332
02020002,radio 30,0.0656278546666667
02020004,radio 2,0.0203471336666666
02020004,radio 6,0.0180515113333333
02020004,radio 10,0.016873691
02020004,radio 14,0.0308288053333333
02020004,radio 18,0.0162814906666666
02020004,radio 22,0.0160134313333333
02020004,radio 26,0.015990262
02020004,radio 26.5,0.0159316906666666
02020004,radio 30,0.024510689
02020005,radio 2,0.0018846633333333
02020005,radio 6,0.0016722866666666
02020005,radio 10,0.00153833966666676
02020005,radio 14,0.00277711933333317
02020005,radio 18,0.00145413100000006
02020005,radio 22,0.0014052783333333
02020005,radio 26,0.00140020666666666
02020005,radio 26.5,0.00138691966666663
02020005,radio 30,0.00223327199999993
02020007,radio 2,0.000297401666666882
02020007,radio 6,0.000266942666666751
02020007,radio 10,0.000248351666666591
02020007,radio 14,0.000432170333333352
02020007,radio 18,0.000237308999999963
02020007,radio 22,0.000231228666666657
02020007,radio 26,0.000230613333333185
02020007,radio 26.5,0.000229019333333265
02020007,radio 30,0.000347901000000187
02020008,radio 2,0.00972258766666659
02020008,radio 6,0.00874878000000004
02020008,radio 10,0.00816288133333331
02020008,radio 14,0.0139523743333332
02020008,radio 18,0.00781739433333339
02020008,radio 22,0.00762888666666672
02020008,radio 26,0.00760989333333328
02020008,radio 26.5,0.00756075666666674
02020008,radio 30,0.0113600833333335
02020009,radio 2,0.0113167163333331
02020009,radio 6,0.0101321713333334
02020009,radio 10,0.00941723333333336
02020009,radio 14,0.0162452399999999
02020009,radio 18,0.00899839733333333
02020009,radio 22,0.0087710046666668
02020009,radio 26,0.00874819899999997
02020009,radio 26.5,0.00868936033333326
02020009,radio 30,0.0132799373333331
02020010,radio 2,0.0328157063333333
02020010,radio 6,0.0292695383333333
02020010,radio 10,0.0271576979999999
02020010,radio 14,0.048344258
02020010,radio 18,0.0259204393333334
02020010,radio 22,0.0252515496666666
02020010,radio 26,0.025184541
02020010,radio 26.5,0.02501147
02020010,radio 30,0.038862757
02020012,radio 2,0.00503767700000017
02020012,radio 6,0.00448886633333319
02020012,radio 10,0.00416304966666677
02020012,radio 14,0.00741900633333318
02020012,radio 18,0.00397752700000002
02020012,radio 22,0.00388275266666671
02020012,radio 26,0.00387378633333335
02020012,radio 26.5,0.00385077033333329
02020012,radio 30,0.00596670033333331
02020014,radio 2,0.00351805766666668
02020014,radio 6,0.00316183266666677
02020014,radio 10,0.00294808066666648
02020014,radio 14,0.00502739466666628
02020014,radio 18,0.00282156833333347
02020014,radio 22,0.00275200566666659
02020014,radio 26,0.00274497333333331
02020014,radio 26.5,0.00272672766666671
02020014,radio 30,0.00411679933333316
02020016,radio 2,0.0397536276666669
02020016,radio 6,0.035508211
02020016,radio 10,0.0329416636666666
02020016,radio 14,0.057857312
02020016,radio 18,0.0314270963333334
02020016,radio 22,0.0305961999999999
02020016,radio 26,0.0305121426666666
02020016,radio 26.5,0.0302940216666667
02020016,radio 30,0.0468597813333333
02020017,radio 2,0.00590741366666651
02020017,radio 6,0.00527812333333333
02020017,radio 10,0.00490041066666665
02020017,radio 14,0.00854107299999988
02020017,radio 18,0.00467962166666672
02020017,radio 22,0.00456010033333328
02020017,radio 26,0.00454810533333338
02020017,radio 26.5,0.00451708399999999
02020017,radio 30,0.00696509333333339
02020018,radio 2,0.0131257223333331
02020018,radio 6,0.0117208013333333
02020018,radio 10,0.0108797863333335
02020018,radio 14,0.0191266090000001
02020018,radio 18,0.0104007279999999
02020018,radio 22,0.010149707
02020018,radio 26,0.0101251339999999
02020018,radio 26.5,0.0100622313333332
02020018,radio 30,0.015464045
02020020,radio 2,0.00426736933333327
02020020,radio 6,0.00382888233333337
02020020,radio 10,0.00356202000000005
02020020,radio 14,0.00615321133333343
02020020,radio 18,0.00340391500000007
02020020,radio 22,0.00331757633333326
02020020,radio 26,0.00330890799999994
02020020,radio 26.5,0.00328643666666669
02020020,radio 30,0.00500005033333347
02020021,radio 2,0.0252828993333334
02020021,radio 6,0.0226282150000001
02020021,radio 10,0.0210353509999999
02020021,radio 14,0.0366756356666664
02020021,radio 18,0.0201054473333333
02020021,radio 22,0.0196044423333335
02020021,radio 26,0.0195543360000001
02020021,radio 26.5,0.0194247526666666
02020021,radio 30,0.0297460013333336
02020022,radio 2,0.0136156326666666
02020022,radio 6,0.012160286
02020022,radio 10,0.0113065653333334
02020022,radio 14,0.0198290476666668
02020022,radio 18,0.0108261479999998
02020022,radio 22,0.0105786636666668
02020022,radio 26,0.0105550946666666
02020022,radio 26.5,0.010495073
02020022,radio 30,0.0160596966666668
02020023,radio 2,0.00647185433333315
02020023,radio 6,0.00591171799999997
02020023,radio 10,0.00558914533333328
02020023,radio 14,0.00913653766666655
02020023,radio 18,0.00541632000000003
02020023,radio 22,0.00532800433333339
02020023,radio 26,0.00531933600000004
02020023,radio 26.5,0.00529662333333321
02020023,radio 30,0.00743866666666659
02020024,radio 2,0.00754881700000002
02020024,radio 6,0.00679633366666658
02020024,radio 10,0.00635496799999998
02020024,radio 14,0.0107855606666666
02020024,radio 18,0.00609449400000006
02020024,radio 22,0.00595287466666664
02020024,radio 26,0.00593884866666649
02020024,radio 26.5,0.00590185066666678
02020024,radio 30,0.00883282366666682
02020025,radio 2,0.0212827193333332
02020025,radio 6,0.0190295526666668
02020025,radio 10,0.0176590460000001
02020025,radio 14,0.0308535776666667
02020025,radio 18,0.0168465050000001
02020025,radio 22,0.0163993086666666
02020025,radio 26,0.0163540256666667
02020025,radio 26.5,0.0162362666666666
02020025,radio 30,0.0250326986666666
02020026,radio 2,0.00805984899999989
02020026,radio 6,0.00719206700000004
02020026,radio 10,0.00666934433333329
02020026,radio 14,0.0118286273333332
02020026,radio 18,0.00636158033333326
02020026,radio 22,0.0061929079999999
02020026,radio 26,0.00617586699999991
02020026,radio 26.5,0.00613163166666678
02020026,radio 30,0.00951908299999996
02020028,radio 2,0.00517095099999998
02020028,radio 6,0.00464748266666663
02020028,radio 10,0.00432880366666681
02020028,radio 14,0.00733789933333343
02020028,radio 18,0.00413934099999991
02020028,radio 22,0.0040345386666667
02020028,radio 26,0.00402387599999991
02020028,radio 26.5,0.00399611533333333
02020028,radio 30,0.00603143366666662
02020029,radio 2,0.0442622360000001
02020029,radio 6,0.0392049293333332
02020029,radio 10,0.0362099119999999
02020029,radio 14,0.0667404036666666
02020029,radio 18,0.0344876866666665
02020029,radio 22,0.033575115
02020029,radio 26,0.0334853720000001
02020029,radio 26.5,0.0332544126666666
02020029,radio 30,0.0528889686666666
02020031,radio 2,0.0107486996666667
02020031,radio 6,0.00960645633333353
02020031,radio 10,0.00884377899999992
02020031,radio 14,0.0148762946666668
02020031,radio 18,0.00835980433333324
02020031,radio 22,0.00807538633333341
02020031,radio 26,0.0080457603333333
02020031,radio 26.5,0.00796547033333335
02020031,radio 30,0.012433282
02020033,radio 2,0.0251154799999999
02020033,radio 6,0.0225295029999999
02020033,radio 10,0.020954944
02020033,radio 14,0.0360480943333334
02020033,radio 18,0.0200204033333333
02020033,radio 22,0.019506317
02020033,radio 26,0.0194543136666667
02020033,radio 26.5,0.0193192293333333
02020033,radio 30,0.0294079956666666
02020034,radio 2,0.0239828389999998
02020034,radio 6,0.0215567526666667
02020034,radio 10,0.0201491136666666
02020034,radio 14,0.0349132066666668
02020034,radio 18,0.0193592303333334
02020034,radio 22,0.0189500300000001
02020034,radio 26,0.018910188
02020034,radio 26.5,0.018809016
02020034,radio 30,0.0281961116666664
02020037,radio 2,0.00655082466666671
02020037,radio 6,0.0058571286666668
02020037,radio 10,0.00543934533333334
02020037,radio 14,0.00952828100000013
02020037,radio 18,0.00519534666666677
02020037,radio 22,0.00506477566666652
02020037,radio 26,0.00505190399999996
02020037,radio 26.5,0.00501852200000008
02020037,radio 30,0.00771590133333329
02020038,radio 2,0.019278368
02020038,radio 6,0.0172296346666667
02020038,radio 10,0.0160064303333333
02020038,radio 14,0.0281111410000001
02020038,radio 18,0.0152897516666667
02020038,radio 22,0.014901349
02020038,radio 26,0.014862353
02020038,radio 26.5,0.0147628056666667
02020038,radio 30,0.0227461256666667
02020039,radio 2,0.0259466576666664
02020039,radio 6,0.0231193916666666
02020039,radio 10,0.021449185
02020039,radio 14,0.0382233836666668
02020039,radio 18,0.0204825690000001
02020039,radio 22,0.0199583049999999
02020039,radio 26,0.0199057033333334
02020039,radio 26.5,0.0197703236666668
02020039,radio 30,0.0307491920000001
02020040,radio 2,0.00630019200000009
02020040,radio 6,0.00565595199999994
02020040,radio 10,0.0052816846666666
02020040,radio 14,0.00923394466666664
02020040,radio 18,0.00506644900000001
02020040,radio 22,0.0049512303333333
02020040,radio 26,0.00493978833333323
02020040,radio 26.5,0.00491086999999997
02020040,radio 30,0.00741878633333318
02020041,radio 2,0.00910196100000019
02020041,radio 6,0.00817209266666655
02020041,radio 10,0.00764821699999996
02020041,radio 14,0.0132523126666667
02020041,radio 18,0.00737665066666663
02020041,radio 22,0.00724687800000012
02020041,radio 26,0.00723496433333337
02020041,radio 26.5,0.00720562199999997
02020041,radio 30,0.0107023249999999
02030001,radio 2,0.00993613333333328
02030001,radio 6,0.00895551600000003
02030001,radio 10,0.00833298233333327
02030001,radio 14,0.0139391303333334
02030001,radio 18,0.007951296
02030001,radio 22,0.00773236700000002
02030001,radio 26,0.00771000600000001
02030001,radio 26.5,0.00765081166666666
02030001,radio 30,0.0115275263333334
02030003,radio 2,0.0270729219999999
02030003,radio 6,0.0240050286666667
02030003,radio 10,0.022243478
02030003,radio 14,0.0406528236666665
02030003,radio 18,0.0212948326666666
02030003,radio 22,0.0208481036666666
02030003,radio 26,0.0208088026666666
02030003,radio 26.5,0.0207105416666666
02030003,radio 30,0.0323371633333332
02030005,radio 2,0.0286735816666668
02030005,radio 6,0.025285076
02030005,radio 10,0.0233938556666667
02030005,radio 14,0.0445420796666666
02030005,radio 18,0.0223932513333333
02030005,radio 22,0.021915234
02030005,radio 26,0.0218714250000001
02030005,radio 26.5,0.0217609389999999
02030005,radio 30,0.0347860206666665
02030007,radio 2,0.01996578
02030007,radio 6,0.0177767043333334
02030007,radio 10,0.0169237306666666
02030007,radio 14,0.0337779946666667
02030007,radio 18,0.0167106076666666
02030007,radio 22,0.016691309
02030007,radio 26,0.016690975
02030007,radio 26.5,0.0166907093333333
02030007,radio 30,0.0247969506666668
02030008,radio 2,0.011839277
02030008,radio 6,0.0106862756666667
02030008,radio 10,0.010077806
02030008,radio 14,0.017201483
02030008,radio 18,0.00978803766666667
02030008,radio 22,0.00967398800000006
02030008,radio 26,0.00966477033333331
02030008,radio 26.5,0.00964215599999998
02030008,radio 30,0.0139355393333333
02040001,radio 2,0.0013748116666669
