idPNN,radio,slope
01010019,X10,0.034164962163535
01010019,X14,0.0304967686363584
01010019,X18,0.0283818255458113
01010019,X22,0.027239285265085
01010019,X26,0.0267002972507743
01010019,X26.5,0.0266521001944757
01010019,X30,0.0265333164918753
01010020,X2,0.00373357650955327
01010020,X6,0.00342348073758658
01010020,X10,0.0031927201314947
01010020,X14,0.00287734628935924
01010020,X18,0.00262461020234065
01010020,X22,0.00248124991093838
01010020,X26,0.00242558787914304
01010020,X26.5,0.00242313643823459
01010020,X30,0.00241762711751725
01010021,X2,0.0437877849322809
01010021,X6,0.0351484480504376
01010021,X10,0.029588465163329
01010021,X14,0.0262797702556273
01010021,X18,0.0243217943655568
01010021,X22,0.0232029223029559
01010021,X26,0.0226111128077796
01010021,X26.5,0.0225527794188736
01010021,X30,0.0224033699119903
01010022,X2,0.0292120369432221
01010022,X6,0.0235620408785698
01010022,X10,0.0200017937827607
01010022,X14,0.0178909722425513
01010022,X18,0.0166238060072474
01010022,X22,0.0158771386599026
01010022,X26,0.015468794332153
01010022,X26.5,0.0154278724450796
01010022,X30,0.0153213615569576
01010024,X2,0.004697373210005
01010024,X6,0.00406925582079295
01010024,X10,0.00352926054160663
01010024,X14,0.00318621340450537
01010024,X18,0.00298843683971204
01010024,X22,0.00290287278972967
01010024,X26,0.00288552599949001
01010024,X26.5,0.00288509391617499
01010024,X30,0.00288395727214398
01010025,X2,0.0183520349414837
01010025,X6,0.015092512696593
01010025,X10,0.012938185114054
01010025,X14,0.011637613233525
01010025,X18,0.0108401714164386
01010025,X22,0.0103966998414537
01010025,X26,0.010180659813039
01010025,X26.5,0.0101610642840773
01010025,X30,0.0101115398171191
01010026,X2,0.0308491943612679
01010026,X6,0.0251071113096453
01010026,X10,0.0214174949278237
01010026,X14,0.0192533110775578
01010026,X18,0.017999207536241
01010026,X22,0.017344303076015
01010026,X26,0.0170506383692063
01010026,X26.5,0.0170261242092667
01010026,X30,0.0169645939000159
01010027,X2,0.0707144474365425
01010027,X6,0.0570080649678393
01010027,X10,0.0483764180938804
01010027,X14,0.0433909598031326
01010027,X18,0.040482372834418
01010027,X22,0.0388400587192183
01010027,X26,0.0379995302301644
01010027,X26.5,0.0379193291871886
01010027,X30,0.0377158732756093
01010028,X2,0.0102250383209257
01010028,X6,0.00827281538853171
01010028,X10,0.00763862962771029
01010028,X14,0.00689561182815392
01010028,X18,0.00643025555743702
01010028,X22,0.00623996182718933
01010028,X26,0.00618988990002569
01010028,X26.5,0.00618779487682436
01010028,X30,0.00618313730541338
01010029,X2,0.0354138888975761
01010029,X6,0.029191766150121
01010029,X10,0.0248327319225687
01010029,X14,0.0222526302948837
01010029,X18,0.0207431492393333
01010029,X22,0.019880038564338
01010029,X26,0.019435331763248
01010029,X26.5,0.0193933874088172
01010029,X30,0.0192863865809737
01010030,X2,0.00121794695492838
01010030,X6,0.00328579666258766
01010030,X10,0.00343924537973034
01010030,X14,0.0027075129306501
01010030,X18,0.00231866394200338
01010030,X22,0.00218290032597599
01010030,X26,0.00215613721584562
01010030,X26.5,0.00215536619705033
01010030,X30,0.00215421133621433
01010031,X2,0.130699828072279
01010031,X6,0.105173242151183
01010031,X10,0.0879371071558705
01010031,X14,0.078361845497196
01010031,X18,0.0740837391254867
01010031,X22,0.0727780595945554
01010031,X26,0.0724702770781987
01010031,X26.5,0.0724520865018677
01010031,X30,0.0724379501739289
01010032,X2,0.0334774098562474
01010032,X6,0.0270140097296
01010032,X10,0.0227022339924551
01010032,X14,0.020305304836429
01010032,X18,0.0189802436544603
01010032,X22,0.018312629309231
01010032,X26,0.017981234436499
01010032,X26.5,0.0179495966765163
01010032,X30,0.0178737575671926
01010033,X2,0.0252843534460753
01010033,X6,0.0238559973867211
01010033,X10,0.0219071437252516
01010033,X14,0.019816303419801
01010033,X18,0.017983597978361
01010033,X22,0.0169028159574626
01010033,X26,0.016474403123375
01010033,X26.5,0.01643731537431
01010033,X30,0.0163576263454447
01010034,X2,0.0255296044654776
01010034,X6,0.022618919156512
01010034,X10,0.0193889373030217
01010034,X14,0.0173459049884794
01010034,X18,0.0161305385867284
01010034,X22,0.0154539499100353
01010034,X26,0.0151096553345397
01010034,X26.5,0.015077036704865
01010034,X30,0.0149954531104963
01010035,X2,0.00341105832335612
01010035,X6,0.00154756747041607
01010035,X10,0.000555601197150627
01010035,X14,7.9037214184119e-05
01010035,X18,0.00042549100792603
01010035,X22,0.000559092681783743
01010035,X26,0.000595081108183293
01010035,X26.5,0.000597449566867654
01010035,X30,0.000601757011946646
01010036,X2,0.0682258447037208
01010036,X6,0.0555330974898887
01010036,X10,0.0475075607280173
01010036,X14,0.0429526097934832
01010036,X18,0.040537030158234
01010036,X22,0.0393433695542558
01010036,X26,0.0388077170205376
01010036,X26.5,0.0387626189244929
01010036,X30,0.0386582650394864
01010038,X2,0.0156015401759872
01010038,X6,0.0127797913618484
01010038,X10,0.0108982647042695
01010038,X14,0.00974227503893132
01010038,X18,0.00903424351678076
01010038,X22,0.00861474010660901
01010038,X26,0.00838609412152062
01010038,X26.5,0.00836318622432001
01010038,X30,0.00830372959662739
01010039,X2,0.023145999222932
01010039,X6,0.0185196806854377
01010039,X10,0.0157567541965016
01010039,X14,0.0143679084214197
01010039,X18,0.0136919135838473
01010039,X22,0.0134026673340313
01010039,X26,0.013305360344888
01010039,X26.5,0.013300324305614
01010039,X30,0.0132890302794027
01010040,X2,0.0486375921278053
01010040,X6,0.0315250571924871
01010040,X10,0.0226466956874773
01010040,X14,0.0204739731008203
01010040,X18,0.0203783830556214
01010040,X22,0.0203849274622621
01010040,X26,0.0203849274622621
01010040,X26.5,0.0203849274622621
01010040,X30,0.0203849274622621
01010041,X2,0.0534996253521162
01010041,X6,0.0387802624951447
01010041,X10,0.0295104823064217
01010041,X14,0.0255323408382013
01010041,X18,0.0245594989121664
01010041,X22,0.0244759014157986
01010041,X26,0.0244756148063956
01010041,X26.5,0.0244756148063956
01010041,X30,0.0244756148063956
01010042,X2,0.035173375208345
01010042,X6,0.02480091875154
01010042,X10,0.0205182908244073
01010042,X14,0.0178853266147287
01010042,X18,0.016518006834553
01010042,X22,0.0159928214302829
01010042,X26,0.015877511592818
01010042,X26.5,0.015873371423556
01010042,X30,0.0158659832225873
01010043,X2,0.00975205652526289
01010043,X6,0.00746610600913592
01010043,X10,0.00647101611198712
01010043,X14,0.00592464785988075
01010043,X18,0.00563797237480697
01010043,X22,0.00550762678248158
01010043,X26,0.00545150898560698
01010043,X26.5,0.00544669066721367
01010043,X30,0.00543518282755421
01010044,X2,0.019190991693241
01010044,X6,0.0151809171393119
01010044,X10,0.0125858752511175
01010044,X14,0.011138595897357
01010044,X18,0.0103621147953757
01010044,X22,0.00995248967313763
01010044,X26,0.00975592594875862
01010044,X26.5,0.00973827669476097
01010044,X30,0.00969489130714133
01010045,X2,0.0130882731928155
01010045,X6,0.0100524511926798
01010045,X10,0.00852885370196332
01010045,X14,0.00769855386862406
01010045,X18,0.00724310542194269
01010045,X22,0.00703215814825638
01010045,X26,0.00695696446643134
01010045,X26.5,0.00695138034431162
01010045,X30,0.00694015283485807
01010046,X2,0.0348155422565567
01010046,X6,0.0293330051896957
01010046,X10,0.0255709860949505
01010046,X14,0.0230139638814158
01010046,X18,0.021265589609569
01010046,X22,0.020240894127911
01010046,X26,0.0197456275965597
01010046,X26.5,0.0196993439006205
01010046,X30,0.0195806354455959
01010047,X2,0.0104775723097896
01010047,X6,0.00706139578274471
01010047,X10,0.00480601388915932
01010047,X14,0.00393603047609303
01010047,X18,0.00365715075880772
01010047,X22,0.00361914513618128
01010047,X26,0.00361708330863062
01010047,X26.5,0.00361697833885771
01010047,X30,0.00361693208054505
01010048,X2,0.019291026916955
01010048,X6,0.0145666578014729
01010048,X10,0.0121785990065287
01010048,X14,0.0110723903404146
01010048,X18,0.0106117267392117
01010048,X22,0.0104558909574656
01010048,X26,0.0104103804079323
01010048,X26.5,0.0104087603290801
01010048,X30,0.0104059247545277
01010049,X2,0.0935532989695021
01010049,X6,0.0749491457083069
01010049,X10,0.0633869563243398
01010049,X14,0.0566139700920009
01010049,X18,0.0526208218798656
01010049,X22,0.0503909928466319
01010049,X26,0.0492937250944427
01010049,X26.5,0.0491937306678406
01010049,X30,0.0489395792580787
01010050,X2,0.0272710763073903
01010050,X6,0.0221122127436399
01010050,X10,0.0183553098638208
01010050,X14,0.016169411456339
01010050,X18,0.0149579253285904
01010050,X22,0.0142991806019027
01010050,X26,0.0139803224181987
01010050,X26.5,0.0139516830153567
01010050,X30,0.0138785720403723
01010051,X2,0.0101151094354253
01010051,X6,0.00806597606363331
01010051,X10,0.00672212191129458
01010051,X14,0.00587796986529395
01010051,X18,0.00535185409430468
01010051,X22,0.00503900784729845
01010051,X26,0.00487039159305961
01010051,X26.5,0.00485370700275656
01010051,X30,0.00480898542658392
01010053,X2,0.140744529428715
01010053,X6,0.113158094999325
01010053,X10,0.0953789469155948
01010053,X14,0.0848705509308006
01010053,X18,0.0786487866154306
01010053,X22,0.0751034503050924
01010053,X26,0.0732477745364537
01010053,X26.5,0.0730666291812883
01010053,X30,0.07260090743957
01010054,X2,0.0180989242613829
01010054,X6,0.0152867097792777
01010054,X10,0.013855794444701
01010054,X14,0.0130547717606743
01010054,X18,0.012539996431689
01010054,X22,0.012224162249884
01010054,X26,0.012063703055488
01010054,X26.5,0.0120491830037607
01010054,X30,0.0120132193958863
01010055,X2,0.129320102305043
01010055,X6,0.0998657552968053
01010055,X10,0.0828750570775837
01010055,X14,0.0742811918508304
01010055,X18,0.0704980254588985
01010055,X22,0.069173438762606
01010055,X26,0.06893533650234
01010055,X26.5,0.0689278175103517
01010055,X30,0.0689167799423762
01010056,X2,0.012538329518111
01010056,X6,0.0107771905927581
01010056,X10,0.00964809255980899
01010056,X14,0.0088110301331384
01010056,X18,0.00826660296750099
01010056,X22,0.00794429711207375
01010056,X26,0.00778664770450702
01010056,X26.5,0.00777299392857903
01010056,X30,0.00773821782143106
01010057,X2,0.0649834730541239
01010057,X6,0.0511953497281873
01010057,X10,0.0430437028197003
01010057,X14,0.0393612548939659
01010057,X18,0.0384389460219032
01010057,X22,0.038372873135115
01010057,X26,0.0383725925289494
01010057,X26.5,0.0383725925289494
01010057,X30,0.0383725925289494
02020001,X2,0.0189426053467709
02020001,X6,0.0156249048650865
02020001,X10,0.0135518836716604
02020001,X14,0.0123857494901198
02020001,X18,0.0117347968070774
02020001,X22,0.0113722323780564
02020001,X26,0.0111890160302707
02020001,X26.5,0.0111719174510293
02020001,X30,0.0111297894793975
02020002,X2,0.0811556418637117
02020002,X6,0.0656278545960836
02020002,X10,0.0554898528763276
02020002,X14,0.0494208862812784
02020002,X18,0.0457629661088152
02020002,X22,0.043621136838263
02020002,X26,0.0424575148723797
02020002,X26.5,0.0423404837110964
02020002,X30,0.0420383094415003
02020004,X2,0.0308288052938653
02020004,X6,0.0245106890951601
02020004,X10,0.0203471335422733
02020004,X14,0.0180515113763374
02020004,X18,0.0168736909658843
02020004,X22,0.016281490538742
02020004,X26,0.016013431432403
02020004,X26.5,0.0159902618431263
02020004,X30,0.0159316905615603
02020005,X2,0.00277711923359828
02020005,X6,0.0022332721503322
02020005,X10,0.0018846633896652
02020005,X14,0.00167228659480934
02020005,X18,0.00153833978580609
02020005,X22,0.00145413111423979
02020005,X26,0.0014052783551799
02020005,X26.5,0.00140020651683959
02020005,X30,0.00138691950147396
02020007,X2,0.000432170496238967
02020007,X6,0.000347901099318815
02020007,X10,0.000297401595462136
02020007,X14,0.000266942786606883
02020007,X18,0.000248351698894367
02020007,X22,0.000237308879632358
02020007,X26,0.000231228586306679
02020007,X26.5,0.000230613236487246
02020007,X30,0.000229019451981172
02020008,X2,0.0139523741910173
02020008,X6,0.0113600834557341
02020008,X10,0.00972258757931654
02020008,X14,0.00874878004614032
02020008,X18,0.00816288141103534
02020008,X22,0.00781739426610894
02020008,X26,0.0076288867348527
02020008,X26.5,0.00760989341323855
02020008,X30,0.0075607567851127
02020009,X2,0.016245239993442
02020009,X6,0.0132799372834172
02020009,X10,0.0113167162201639
02020009,X14,0.0101321714746611
02020009,X18,0.00941723334292036
02020009,X22,0.00899839723514132
02020009,X26,0.00877100451984647
02020009,X26.5,0.00874819895791219
02020009,X30,0.00868936043361693
02020010,X2,0.0483442579148416
02020010,X6,0.038862757054851
02020010,X10,0.0328157064273573
02020010,X14,0.0292695383730513
02020010,X18,0.0271576978691017
02020010,X22,0.0259204392405049
02020010,X26,0.0252515496426516
02020010,X26.5,0.0251845410965643
02020010,X30,0.0250114698534409
02020012,X2,0.00741900641921078
02020012,X6,0.00596670029631322
02020012,X10,0.00503767702301501
02020012,X14,0.00448886641189405
02020012,X18,0.00416304979285701
02020012,X22,0.00397752690529425
02020012,X26,0.00388275278340433
02020012,X26.5,0.00387378621217368
02020012,X30,0.0038507702362693
02020014,X2,0.00502739465169003
02020014,X6,0.00411679923489353
02020014,X10,0.00351805753912737
02020014,X14,0.00316183273994467
02020014,X18,0.00294808052576823
02020014,X22,0.00282156828451274
02020014,X26,0.00275200574064556
02020014,X26.5,0.00274497318102336
02020014,X30,0.00272672760195428
02020016,X2,0.0578573121319708
02020016,X6,0.0468597812885466
02020016,X10,0.0397536277084325
02020016,X14,0.0355082108748239
02020016,X18,0.0329416635144267
02020016,X22,0.0314270964257172
02020016,X26,0.0305961998713819
02020016,X26.5,0.030512142597787
02020016,X30,0.0302940217618337
02020017,X2,0.00854107298267004
02020017,X6,0.00696509332948454
02020017,X10,0.00590741359751168
02020017,X14,0.00527812327816065
02020017,X18,0.00490041074506638
02020017,X22,0.0046796215634726
02020017,X26,0.00456010020170087
02020017,X26.5,0.00454810533457906
02020017,X30,0.00451708383794902
02020018,X2,0.0191266090140442
02020018,X6,0.0154640448380593
02020018,X10,0.0131257222270986
02020018,X14,0.0117208011847454
02020018,X18,0.0108797862850818
02020018,X22,0.0104007280402762
02020018,X26,0.010149707013346
02020018,X26.5,0.0101251338561613
02020018,X30,0.0100622312648496
02020020,X2,0.00615321136840167
02020020,X6,0.00500005043152603
02020020,X10,0.00426736917213103
02020020,X14,0.00382888236351087
02020020,X18,0.00356202002262159
02020020,X22,0.00340391508965491
02020020,X26,0.00331757646259797
02020020,X26.5,0.00330890808185898
02020020,X30,0.00328643666786332
02020021,X2,0.0366756356645907
02020021,X6,0.0297460014160344
02020021,X10,0.0252828992419316
02020021,X14,0.0226282150601271
02020021,X18,0.0210353510482417
02020021,X22,0.0201054474804843
02020021,X26,0.0196044422762641
02020021,X26.5,0.0195543360633687
02020021,X30,0.0194247528002566
02020022,X2,0.0198290476930882
02020022,X6,0.0160596968099783
02020022,X10,0.0136156327464175
02020022,X14,0.0121602859122566
02020022,X18,0.011306565440205
02020022,X22,0.0108261480575335
02020022,X26,0.0105786637626747
02020022,X26.5,0.0105550945086613
02020022,X30,0.010495073082689
02020023,X2,0.00913653782370789
02020023,X6,0.00743866678362415
02020023,X10,0.00647185428323175
02020023,X14,0.0059117180960971
02020023,X18,0.00558914543873405
02020023,X22,0.00541632003333336
02020023,X26,0.00532800441721607
02020023,X26.5,0.00531933604898012
02020023,X30,0.00529662347477492
02020024,X2,0.0107855607898863
02020024,X6,0.00883282370228329
02020024,X10,0.00754881700974504
02020024,X14,0.00679633356500334
02020024,X18,0.0063549678437013
02020024,X22,0.00609449396452077
02020024,X26,0.00595287482870491
02020024,X26.5,0.00593884871111494
02020024,X30,0.00590185079002969
02020025,X2,0.0308535776209725
02020025,X6,0.0250326986435797
02020025,X10,0.0212827192569145
02020025,X14,0.0190295525071275
02020025,X18,0.0176590458822011
02020025,X22,0.0168465049445964
02020025,X26,0.0163993088123912
02020025,X26.5,0.0163540255652
02020025,X30,0.0162362667299426
02020026,X2,0.0118286271794432
02020026,X6,0.00951908307252262
02020026,X10,0.00805984894476704
02020026,X14,0.00719206689377372
02020026,X18,0.00666934449849062
02020026,X22,0.0063615802873536
02020026,X26,0.00619290812234766
02020026,X26.5,0.00617586710899331
02020026,X30,0.00613163164934568
02020028,X2,0.00733789928076829
02020028,X6,0.0060314336433173
02020028,X10,0.00517095084736903
02020028,X14,0.00464748258929896
02020028,X18,0.0043288035437327
02020028,X22,0.00413934102765667
02020028,X26,0.00403453856982846
02020028,X26.5,0.00402387598294725
02020028,X30,0.00399611534784328
02020029,X2,0.0667404037295133
02020029,X6,0.0528889687622665
02020029,X10,0.0442622358469208
02020029,X14,0.0392049291963562
02020029,X18,0.0362099119658806
02020029,X22,0.0344876867425749
02020029,X26,0.0335751150220536
02020029,X26.5,0.0334853719526684
02020029,X30,0.0332544126821235
02020031,X2,0.0148762946117273
02020031,X6,0.0124332819518419
02020031,X10,0.0107486996127915
02020031,X14,0.00960645641576348
02020031,X18,0.00884377913523422
02020031,X22,0.00835980443099822
02020031,X26,0.00807538623809478
02020031,X26.5,0.00804576040262972
02020031,X30,0.00796547031031769
02020033,X2,0.0360480943509082
02020033,X6,0.0294079955546017
02020033,X10,0.0251154801222939
02020033,X14,0.0225295029407365
02020033,X18,0.020954943963945
02020033,X22,0.0200204034461164
02020033,X26,0.0195063170082577
02020033,X26.5,0.0194543137024626
02020033,X30,0.0193192294851832
02020034,X2,0.0349132065791871
02020034,X6,0.0281961115202745
02020034,X10,0.0239828390616944
02020034,X14,0.0215567525493719
02020034,X18,0.0201491135242442
02020034,X22,0.0193592303104224
02020034,X26,0.0189500298757744
02020034,X26.5,0.0189101879171875
02020034,X30,0.018809015981805
02020037,X2,0.00952828109991473
02020037,X6,0.0077159012523685
02020037,X10,0.00655082451384466
02020037,X14,0.00585712866860525
02020037,X18,0.00543934548504869
02020037,X22,0.00519534652106842
02020037,X26,0.00506477566286959
02020037,X26.5,0.00505190390377101
02020037,X30,0.00501852190512841
02020038,X2,0.028111141027066
02020038,X6,0.0227461255567323
02020038,X10,0.0192783678544101
02020038,X14,0.0172296347295503
02020038,X18,0.0160064304269984
02020038,X22,0.0152897516966637
02020038,X26,0.014901349119167
02020038,X26.5,0.014862352999708
02020038,X30,0.014762805557369
02020039,X2,0.0382233838287427
02020039,X6,0.0307491920044126
02020039,X10,0.025946657832711
02020039,X14,0.0231193917093466
02020039,X18,0.0214491849719109
02020039,X22,0.020482568956836
02020039,X26,0.0199583051647593
02020039,X26.5,0.019905703323659
02020039,X30,0.0197703236056765
02020040,X2,0.00923394465376614
02020040,X6,0.00741878641622821
02020040,X10,0.00630019195423522
02020040,X14,0.00565595196821618
02020040,X18,0.00528168472029126
02020040,X22,0.0050664489352243
02020040,X26,0.00495123049162923
02020040,X26.5,0.00493978830491296
02020040,X30,0.00491087011242356
02020041,X2,0.0132523126552004
02020041,X6,0.0107023248780533
02020041,X10,0.00910196110118688
02020041,X14,0.00817209275179979
02020041,X18,0.00764821694215271
02020041,X22,0.00737665071485393
02020041,X26,0.00724687794707135
02020041,X26.5,0.0072349642983317
02020041,X30,0.00720562190142767
02030001,X2,0.0139391302653019
02030001,X6,0.0115275262492733
02030001,X10,0.00993613344907262
02030001,X14,0.00895551616635933
02030001,X18,0.00833298233926534
02030001,X22,0.00795129611199071
02030001,X26,0.00773236703908571
02030001,X26.5,0.00771000608350803
02030001,X30,0.00765081173957467
02030003,X2,0.0406528237550959
02030003,X6,0.032337163187968
02030003,X10,0.0270729219817792
02030003,X14,0.0240050286102627
02030003,X18,0.0222434781353534
02030003,X22,0.0212948326920034
02030003,X26,0.0208481037401159
02030003,X26.5,0.020808802633742
02030003,X30,0.0207105418311416
02030005,X2,0.0445420798312976
02030005,X6,0.0347860206524845
02030005,X10,0.0286735818057151
02030005,X14,0.0252850760265704
02030005,X18,0.0233938557951026
02030005,X22,0.0223932511928283
02030005,X26,0.0219152338669477
02030005,X26.5,0.021871425126847
02030005,X30,0.021760939125913
02030007,X2,0.0337779945612641
02030007,X6,0.0247969505904877
02030007,X10,0.0199657801648346
02030007,X14,0.0177767042018097
02030007,X18,0.016923730788246
02030007,X22,0.0167106077893127
02030007,X26,0.0166913090872329
02030007,X26.5,0.016690974968547
02030007,X30,0.0166907094836206
02030008,X2,0.0172014831167524
02030008,X6,0.0139355392024883
02030008,X10,0.011839276960551
02030008,X14,0.010686275622209
02030008,X18,0.010077805966987
02030008,X22,0.00978803756823734
02030008,X26,0.00967398815571039
02030008,X26.5,0.00966477041576293
02030008,X30,0.00964215586619601
02040001,X2,0.00200614434796376
02040001,X6,0.00162388264822799
02040001,X10,0.00137481162471402
02040001,X14,0.00122752372403341
02040001,X18,0.00113867532731674
02040001,X22,0.00108571354247196
02040001,X26,0.00105584107459311
02040001,X26.5,0.00105272614678827
02040001,X30,0.00104465636753714
02040002,X2,0.00171896532271313
02040002,X6,0.00139404830131573
02040002,X10,0.00118099867216152
02040002,X14,0.00105415975529355
02040002,X18,0.000978246139657949
02040002,X22,0.00093377463315362
02040002,X26,0.000909527322986954
02040002,X26.5,0.000907079497186306
02040002,X30,0.000900756291343266
02050001,X2,0.000150089845246079
02050001,X6,0.000381054361481726
02050001,X10,0.000600138080435908
02050001,X14,0.000660988138936262
02050001,X18,0.000664997263996973
02050001,X22,0.000631973140957199
02050001,X26,0.000591383979009855
02050001,X26.5,0.000586143349321574
02050001,X30,0.000571891484179613
02060001,X2,0.0059354408443207
02060001,X6,0.00451246256181165
02060001,X10,0.0034947517740007
02060001,X14,0.00291868935668695
02060001,X18,0.00267113789001931
02060001,X22,0.00262560464577364
02060001,X26,0.00262268703581534
02060001,X26.5,0.00262264170248203
02060001,X30,0.00262264170248203
04120002,X2,0.102129503898715
04120002,X6,0.0834586720287034
04120002,X10,0.0694931316249886
04120002,X14,0.0640364134442216
04120002,X18,0.0630848299659939
04120002,X22,0.0630691861105057
04120002,X26,0.0630691861105057
04120002,X26.5,0.0630691861105057
04120002,X30,0.0630691861105057
04120003,X2,0.00159282960406334
04120003,X6,0.00325698265858772
04120003,X10,0.000162466298494294
04120003,X14,0.0014152648920136
04120003,X18,0.00161417710998894
04120003,X22,0.00162226648192839
04120003,X26,0.00162227234501933
04120003,X26.5,0.00162227234501933
04120003,X30,0.00162227234501933
17100002,X2,0.00488581898042269
17100002,X6,0.00577779814235226
17100002,X10,0.00716840486140467
17100002,X14,0.00696611367559333
17100002,X18,0.00692636193219298
17100002,X22,0.00692636193219298
17100002,X26,0.00692636193219298
17100002,X26.5,0.00692636193219298
17100002,X30,0.00692636193219298
18100001,X2,0.070630013915461
18100001,X6,0.0565201240890377
18100001,X10,0.047440432386183
18100001,X14,0.042121841432016
18100001,X18,0.0390832432747747
18100001,X22,0.0374421290552243
18100001,X26,0.036666075035134
18100001,X26.5,0.0365968882344053
18100001,X30,0.036423226304381
30120006,X2,0.0479142671149828
30120006,X6,0.0385480181703621
30120006,X10,0.0325499768840861
30120006,X14,0.0292239005731901
30120006,X18,0.0276028316143106
30120006,X22,0.0269856777086347
30120006,X26,0.026840862558676
30120006,X26.5,0.0268350203174672
30120006,X30,0.0268236860420661
30120007,X2,0.0792445350705792
30120007,X6,0.0609600256497076
30120007,X10,0.0507920870133831
30120007,X14,0.0463004377138412
